Date,Actual,Prediction
2020-05-31,37542.0,43895.847429257556
2020-06-01,37814.0,44683.09370302116
2020-06-02,38589.0,45465.958201817215
2020-06-03,40803.0,46244.15080105837
2020-06-04,41883.0,47017.39250421999
2020-06-05,42939.0,47785.415451680856
2020-06-06,43887.0,48547.962909507114
2020-06-07,44730.0,49304.78923920834
2020-06-08,45133.0,50055.65984948224
2020-06-09,45924.0,50800.35113095338
2020-06-10,46814.0,51538.650374894874
2020-06-11,48288.0,52270.35567690638
2020-06-12,49684.0,52995.27582650148
2020-06-13,50931.0,53713.23018353933
2020-06-14,51614.0,54424.048542411554
2020-06-15,52383.0,55127.57098487478
2020-06-16,53323.0,55823.64772239397
2020-06-17,54562.0,56512.13892883726
2020-06-18,56043.0,57192.91456433868
2020-06-19,58076.0,57865.85419111706
2020-06-20,58591.0,58530.846782015324
2020-06-21,58848.0,59187.79052249549
2020-06-22,58932.0,59836.59260679923
2020-06-23,60837.0,60477.169028954835
2020-06-24,62324.0,61109.44436928629
2020-06-25,63890.0,61733.351577051035
2020-06-26,65137.0,62348.831749806646
2020-06-27,65137.0,62955.83391007978
2020-06-28,65137.0,63554.314779883854
2020-06-29,67667.0,64144.23855360534
2020-06-30,68451.0,64725.576669752765
2020-07-01,69692.0,65298.30758203702
2020-07-02,70639.0,65862.41653022588
2020-07-03,71419.0,66417.89531119146
2020-07-04,71419.0,66964.74205054513
2020-07-05,71419.0,67502.9609752305
2020-07-06,,68032.56218742258
2020-07-07,,68553.56144005834
2020-07-08,,69065.97991430323
2020-07-09,,69569.84399923476
2020-07-10,,70065.185074007
2020-07-11,,70552.03929273789
2020-07-12,,71030.44737234205
2020-07-13,,71500.4543835153
2020-07-14,,71962.10954505665
2020-07-15,,72415.46602169947
2020-07-16,,72860.58072560474
2020-07-17,,73297.51412165361
2020-07-18,,73726.33003666475
2020-07-19,,74147.0954726421
2020-07-20,,74559.88042415067
2020-07-21,,74964.75769990032
2020-07-22,,75361.8027486075
2020-07-23,,75751.09348919311
2020-07-24,,76132.71014536169
2020-07-25,,76506.73508459826
2020-07-26,,76873.2526616085
2020-07-27,,77232.34906621758
2020-07-28,,77584.11217573621
2020-07-29,,77928.63141179078
2020-07-30,,78265.99760161046
2020-07-31,,78596.30284375267
2020-08-01,,78919.64037824555
2020-08-02,,79236.10446111576
2020-08-03,,79545.79024326635
2020-08-04,,79848.79365366421
2020-08-05,,80145.21128678866
2020-08-06,,80435.140294292
2020-08-07,,80718.6782808142
2020-08-08,,80995.92320389421
2020-08-09,,81266.97327791358
2020-08-10,,81531.92688200585
2020-08-11,,81790.88247186295
2020-08-12,,82043.9384953665
2020-08-13,,82291.19331196872
2020-08-14,,82532.74511574797
2020-08-15,,82768.69186206003
2020-08-16,,82999.13119770504
2020-08-17,,83224.16039453006
2020-08-18,,83443.87628638439
2020-08-19,,83658.37520934535
2020-08-20,,83867.75294513043
2020-08-21,,84072.10466761247
2020-08-22,,84271.52489235335
2020-08-23,,84466.10742907188
2020-08-24,,84655.94533696094
2020-08-25,,84841.13088277192
2020-08-26,,85021.75550157986
2020-08-27,,85197.90976014866
2020-08-28,,85369.68332281188
2020-08-29,,85537.16491978844
2020-08-30,,85700.44231785125
2020-08-31,,85859.60229326882
2020-09-01,,86014.7306069412
2020-09-02,,86165.91198165098
2020-09-03,,86313.23008135342
2020-09-04,,86456.76749242838
2020-09-05,,86596.60570682224
2020-09-06,,86732.82510700233
2020-09-07,,86865.50495265676
2020-09-08,,86994.72336906476
2020-09-09,,87120.55733707196
2020-09-10,,87243.08268460027
2020-09-11,,87362.37407962838
2020-09-12,,87478.5050245765
2020-09-13,,87591.54785203333
2020-09-14,,87701.57372176406
2020-09-15,,87808.65261893753
2020-09-16,,87912.85335351608
2020-09-17,,88014.24356075047
2020-09-18,,88112.88970272448
2020-09-19,,88208.85707089487
2020-09-20,,88302.2097895758
2020-09-21,,88393.01082031541
2020-09-22,,88481.32196711811
2020-09-23,,88567.20388246007
2020-09-24,,88650.71607405768
2020-09-25,,88731.91691234021
2020-09-26,,88810.86363858417
2020-09-27,,88887.61237366998
2020-09-28,,88962.21812741703
2020-09-29,,89034.734808461
2020-09-30,,89105.2152346358
2020-10-01,,89173.71114382213
2020-10-02,,89240.27320522923
2020-10-03,,89304.95103107704
